RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-4.716408081054687500e+02, -7.861840057373046875e+01, -6.100385189056396484e+00, 0.000000000000000000e+00, -2.113657712936401367e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.056828841683454812e-04
-4.560870971679687500e+02, -7.529185485839843750e+01, -5.401954650878906250e+00, 0.000000000000000000e+00, -2.136234045028686523e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.068116980604827404e-04
-4.268926696777343750e+02, -6.949107360839843750e+01, -5.283559322357177734e+00, 0.000000000000000000e+00, -2.161058425903320312e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.080529254977591336e-04
-4.047655639648437500e+02, -6.572073364257812500e+01, -7.769459724426269531e+00, 0.000000000000000000e+00, -2.185880422592163086e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.092940146918408573e-04
-3.953859863281250000e+02, -6.591149902343750000e+01, -1.075561809539794922e+01, 0.000000000000000000e+00, -2.208433866500854492e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.104216935345903039e-04
-3.309724731445312500e+02, -5.743416595458984375e+01, -5.388737916946411133e-01, 0.000000000000000000e+00, -2.233247995376586914e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.116624043788760900e-04
-3.734764709472656250e+02, -6.174983978271484375e+01, -1.029144096374511719e+01, 0.000000000000000000e+00, -2.258059024810791016e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.129029551520943642e-04
-3.710315856933593750e+02, -6.320691680908203125e+01, -5.463915348052978516e+00, 0.000000000000000000e+00, -2.280602693557739258e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.140301319537684321e-04
-3.847941894531250000e+02, -6.613717651367187500e+01, 2.761026382446289062e+00, 0.000000000000000000e+00, -2.305417776107788086e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.152708864537999034e-04
-3.926909484863281250e+02, -7.201512908935546875e+01, 5.388609766960144043e-01, 0.000000000000000000e+00, -2.330229759216308594e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.165114881587214768e-04
-3.971241760253906250e+02, -7.400778198242187500e+01, -2.709089517593383789e+00, 0.000000000000000000e+00, -2.352793216705322266e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.176396617665886879e-04
