RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-1.055681274414062500e+03, 6.812668609619140625e+01, -7.603245258331298828e+00, 0.000000000000000000e+00, -1.272258162498474121e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.361291161738336086e-05
-1.061804565429687500e+03, 6.908338165283203125e+01, -6.675821781158447266e+00, 0.000000000000000000e+00, -1.296941041946411133e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.484705227194353938e-05
-1.065862426757812500e+03, 6.972460937500000000e+01, -4.870312213897705078e+00, 0.000000000000000000e+00, -1.321618914604187012e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.608094554394483566e-05
-1.068407836914062500e+03, 7.283722686767578125e+01, -3.095677614212036133e+00, 0.000000000000000000e+00, -1.344047784805297852e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.720238889101892710e-05
-1.072844238281250000e+03, 7.409743499755859375e+01, -3.808574199676513672e+00, 0.000000000000000000e+00, -1.368709564208984375e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.843548180768266320e-05
-1.077201538085937500e+03, 7.408699035644531250e+01, -4.393667221069335938e+00, 0.000000000000000000e+00, -1.393359661102294922e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 6.966798537177965045e-05
-1.080541992187500000e+03, 7.380519104003906250e+01, -4.867321014404296875e+00, 0.000000000000000000e+00, -1.418001174926757812e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.090005965437740088e-05
-1.078334228515625000e+03, 7.036479187011718750e+01, -4.090342044830322266e+00, 0.000000000000000000e+00, -1.440425872802734375e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.202129199868068099e-05
-1.088711425781250000e+03, 6.953609466552734375e+01, -1.108125925064086914e+00, 0.000000000000000000e+00, -1.465079903602600098e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.325399201363325119e-05
-1.093373657226562500e+03, 6.737659454345703125e+01, 3.957145512104034424e-01, 0.000000000000000000e+00, -1.489750266075134277e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 7.448751421179622412e-05
