RF3, RF2, RF1, U1, U3, U2, V1, V2, V3, time
-1.122503906250000000e+03, 4.833777236938476562e+01, 5.838619232177734375e+00, 0.000000000000000000e+00, -1.680963277816772461e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.404816617257893085e-05
-1.151007812500000000e+03, 4.376884841918945312e+01, 5.484599590301513672e+00, 0.000000000000000000e+00, -1.705893516540527344e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.529467595508322120e-05
-1.176190673828125000e+03, 3.692734527587890625e+01, 5.434255599975585938e+00, 0.000000000000000000e+00, -1.728555202484130859e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.642776083434000611e-05
-1.196775146484375000e+03, 2.841403961181640625e+01, 4.800156593322753906e+00, 0.000000000000000000e+00, -1.753479957580566406e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.767400140641257167e-05
-1.228084350585937500e+03, 1.962800788879394531e+01, 7.143715858459472656e+00, 0.000000000000000000e+00, -1.776137590408325195e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 8.880688255885615945e-05
-1.254722045898437500e+03, 8.798903465270996094e+00, 8.338785171508789062e+00, 0.000000000000000000e+00, -1.801060438156127930e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.005302126752212644e-05
-1.280699340820312500e+03, -3.458417654037475586e+00, 6.230473041534423828e+00, 0.000000000000000000e+00, -1.825980663299560547e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.129903628490865231e-05
-1.302102783203125000e+03, -1.161057662963867188e+01, 5.052383899688720703e+00, 0.000000000000000000e+00, -1.848633408546447754e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.243167005479335785e-05
-1.321266601562500000e+03, -2.154024887084960938e+01, 6.680130958557128906e+00, 0.000000000000000000e+00, -1.873545527458190918e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.367727761855348945e-05
-1.336057617187500000e+03, -2.732026100158691406e+01, 5.586019039154052734e+00, 0.000000000000000000e+00, -1.896188855171203613e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.480943845119327307e-05
-1.350560913085937500e+03, -3.345022201538085938e+01, 3.632780313491821289e+00, 0.000000000000000000e+00, -1.921092987060546875e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.605464583728462458e-05
-1.364212402343750000e+03, -4.000115966796875000e+01, 1.135364055633544922e+00, 0.000000000000000000e+00, -1.945993661880493164e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.729967860039323568e-05
-1.377066772460937500e+03, -4.751201629638671875e+01, -1.508330941200256348e+00, 0.000000000000000000e+00, -1.968627214431762695e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.843135921983048320e-05
-1.383479614257812500e+03, -5.354614257812500000e+01, -6.004139184951782227e-01, 0.000000000000000000e+00, -1.993524909019470215e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 9.967624646378681064e-05
-1.384250732421875000e+03, -5.805170822143554688e+01, 7.013545036315917969e-01, 0.000000000000000000e+00, -2.016158819198608398e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+04, 1.008079416351392865e-04
