time, ALLSE, ALLKE, ALLWK, ALLFD
4.290628130547702312e-04, 3.862426452636718750e+02, 4.501296875000000000e+03, 6.074390136718750000e+03, 1.102789184570312500e+03
4.320028820075094700e-04, 3.715534362792968750e+02, 4.527164550781250000e+03, 6.092172363281250000e+03, 1.109838256835937500e+03
4.350567469373345375e-04, 3.548412170410156250e+02, 4.554624023437500000e+03, 6.110642089843750000e+03, 1.116973388671875000e+03
4.381080798339098692e-04, 3.380270690917968750e+02, 4.582320312500000000e+03, 6.127818847656250000e+03, 1.123693481445312500e+03
4.410452092997729778e-04, 3.245094909667968750e+02, 4.606166015625000000e+03, 6.143108398437500000e+03, 1.129400024414062500e+03
4.441065539140254259e-04, 3.119889526367187500e+02, 4.628149414062500000e+03, 6.157243164062500000e+03, 1.135178710937500000e+03
4.470555868465453386e-04, 2.997570190429687500e+02, 4.647690917968750000e+03, 6.169216796875000000e+03, 1.140249755859375000e+03
4.501073563005775213e-04, 2.878203125000000000e+02, 4.665720703125000000e+03, 6.180350585937500000e+03, 1.145447875976562500e+03
4.530478909146040678e-04, 2.801539611816406250e+02, 4.678860351562500000e+03, 6.190369140625000000e+03, 1.150468017578125000e+03
4.561030073091387749e-04, 2.701964721679687500e+02, 4.693350097656250000e+03, 6.199229980468750000e+03, 1.155482299804687500e+03
4.590452590491622686e-04, 2.592817993164062500e+02, 4.707533203125000000e+03, 6.206688476562500000e+03, 1.160228027343750000e+03
4.621021216735243797e-04, 2.451633453369140625e+02, 4.723985351562500000e+03, 6.213739746093750000e+03, 1.165071289062500000e+03
4.650479240808635950e-04, 2.334279937744140625e+02, 4.737523437500000000e+03, 6.219851074218750000e+03, 1.169485961914062500e+03
4.681072605308145285e-04, 2.204298706054687500e+02, 4.752495117187500000e+03, 6.226048828125000000e+03, 1.173846923828125000e+03
4.710557404905557632e-04, 2.100797119140625000e+02, 4.764529785156250000e+03, 6.232206542968750000e+03, 1.178143676757812500e+03
4.740060830954462290e-04, 2.020741119384765625e+02, 4.774151367187500000e+03, 6.238165039062500000e+03, 1.182738403320312500e+03
4.770717350766062737e-04, 1.921035766601562500e+02, 4.785958007812500000e+03, 6.244121093750000000e+03, 1.187357177734375000e+03
4.800252208951860666e-04, 1.809659423828125000e+02, 4.798445312500000000e+03, 6.249474609375000000e+03, 1.191735229492187500e+03
4.830930556636303663e-04, 1.732393493652343750e+02, 4.807128906250000000e+03, 6.254217773437500000e+03, 1.195853149414062500e+03
4.860488115809857845e-04, 1.673555908203125000e+02, 4.812897949218750000e+03, 6.257961914062500000e+03, 1.199794921875000000e+03
4.890069249086081982e-04, 1.623966217041015625e+02, 4.817612792968750000e+03, 6.260961914062500000e+03, 1.203502197265625000e+03
4.920787177979946136e-04, 1.560935516357421875e+02, 4.823043945312500000e+03, 6.263572753906250000e+03, 1.207099731445312500e+03
4.950405564159154892e-04, 1.517055969238281250e+02, 4.826220703125000000e+03, 6.265839843750000000e+03, 1.210461669921875000e+03
4.980047815479338169e-04, 1.472875213623046875e+02, 4.829398437500000000e+03, 6.267916992187500000e+03, 1.213557006835937500e+03
5.010812892578542233e-04, 1.427458648681640625e+02, 4.832371093750000000e+03, 6.270031250000000000e+03, 1.216823852539062500e+03
5.040435935370624065e-04, 1.405313568115234375e+02, 4.834013671875000000e+03, 6.272264648437500000e+03, 1.219728759765625000e+03
5.070060142315924168e-04, 1.379635620117187500e+02, 4.836105468750000000e+03, 6.274733398437500000e+03, 1.222611450195312500e+03
5.100815906189382076e-04, 1.360239105224609375e+02, 4.837484863281250000e+03, 6.277093261718750000e+03, 1.225380249023437500e+03
5.130426725372672081e-04, 1.350395812988281250e+02, 4.838166992187500000e+03, 6.279440429687500000e+03, 1.227970214843750000e+03
5.160026485100388527e-04, 1.327832946777343750e+02, 4.840099121093750000e+03, 6.281834960937500000e+03, 1.230491455078125000e+03
5.190756637603044510e-04, 1.297957763671875000e+02, 4.842792480468750000e+03, 6.284460449218750000e+03, 1.233231201171875000e+03
5.220344173721969128e-04, 1.270060043334960938e+02, 4.845438476562500000e+03, 6.286697753906250000e+03, 1.235556518554687500e+03
5.251078982837498188e-04, 1.246301727294921875e+02, 4.847103027343750000e+03, 6.288446289062500000e+03, 1.237911987304687500e+03
5.280687473714351654e-04, 1.231355285644531250e+02, 4.847230957031250000e+03, 6.289525390625000000e+03, 1.240062011718750000e+03
5.310297710821032524e-04, 1.213696975708007812e+02, 4.846672363281250000e+03, 6.289869628906250000e+03, 1.242437866210937500e+03
5.341038340702652931e-04, 1.186993942260742188e+02, 4.846564453125000000e+03, 6.289869628906250000e+03, 1.244968872070312500e+03
5.370636936277151108e-04, 1.182270660400390625e+02, 4.844504394531250000e+03, 6.289869628906250000e+03, 1.247301879882812500e+03
5.400245427154004574e-04, 1.166540679931640625e+02, 4.843318847656250000e+03, 6.289869628906250000e+03, 1.249573730468750000e+03
5.431008175946772099e-04, 1.183438415527343750e+02, 4.839292968750000000e+03, 6.289869628906250000e+03, 1.251808349609375000e+03
5.460646352730691433e-04, 1.208286895751953125e+02, 4.834363281250000000e+03, 6.289869628906250000e+03, 1.254028198242187500e+03
5.490283947438001633e-04, 1.233689041137695312e+02, 4.829449218750000000e+03, 6.289869628906250000e+03, 1.256349243164062500e+03
5.521038547158241272e-04, 1.239660186767578125e+02, 4.826261230468750000e+03, 6.289869628906250000e+03, 1.258788208007812500e+03
5.550633650273084641e-04, 1.235042495727539062e+02, 4.824224609375000000e+03, 6.289869628906250000e+03, 1.261296875000000000e+03
5.580179276876151562e-04, 1.248857498168945312e+02, 4.820150878906250000e+03, 6.289869628906250000e+03, 1.263894042968750000e+03
5.610856460407376289e-04, 1.260206680297851562e+02, 4.816099609375000000e+03, 6.289869628906250000e+03, 1.266571289062500000e+03
5.640382296405732632e-04, 1.251747207641601562e+02, 4.814370605468750000e+03, 6.289869628906250000e+03, 1.269079223632812500e+03
5.671048420481383801e-04, 1.239300079345703125e+02, 4.812897460937500000e+03, 6.289869628906250000e+03, 1.271626953125000000e+03
5.700555630028247833e-04, 1.213521347045898438e+02, 4.812657226562500000e+03, 6.289869628906250000e+03, 1.274248291015625000e+03
5.730055854655802250e-04, 1.202905349731445312e+02, 4.811117675781250000e+03, 6.289869628906250000e+03, 1.276922485351562500e+03
5.760703352279961109e-04, 1.195999984741210938e+02, 4.808496582031250000e+03, 6.289869628906250000e+03, 1.279792114257812500e+03
5.790214054286479950e-04, 1.173721160888671875e+02, 4.807200683593750000e+03, 6.289869628906250000e+03, 1.282853271484375000e+03
5.820834194310009480e-04, 1.155547485351562500e+02, 4.805370605468750000e+03, 6.289869628906250000e+03, 1.286203247070312500e+03
5.850299494341015816e-04, 1.145317993164062500e+02, 4.802673339843750000e+03, 6.289869628906250000e+03, 1.289338623046875000e+03
5.880894605070352554e-04, 1.157602615356445312e+02, 4.797666992187500000e+03, 6.289869628906250000e+03, 1.292605712890625000e+03
5.910364561714231968e-04, 1.174415664672851562e+02, 4.791779296875000000e+03, 6.289869628906250000e+03, 1.295996459960937500e+03
5.940975970588624477e-04, 1.213734893798828125e+02, 4.783847656250000000e+03, 6.289869628906250000e+03, 1.299567749023437500e+03
5.970433121547102928e-04, 1.247729797363281250e+02, 4.776580078125000000e+03, 6.289869628906250000e+03, 1.303118408203125000e+03
6.000000284984707832e-04, 1.279113388061523438e+02, 4.769442871093750000e+03, 6.289869628906250000e+03, 1.306707519531250000e+03
